DATE,EMRATIO,GovDebt%,Pers_Sav%,Trade_Bal(com)%,Inf%,GINI_INDEX,C_Sent(IND),DispIncCHAINED,C_Accounts%GDP,PCE(IND),NonFarmEmp%,LF_Part%,unemp%,LifeExp,USDJPY,M2chained,HOUST%,Age_Dep%,Cap_Ex%,PPI(IND),Ind Prod%,M2V_prop,Gov Def%,CO2,Corp_prof%,GPDI%,IR%,GovC+I,GDP
2005-01-01,62.6833333333333333,12.53268,2.2500000000000000,17.95061,3.3927468454955,41.0,88.5500000000000000,11364.858333333333,-5.7406537500000003,65.97919,1.71998,66.0333333333333333,5.0833333333333333,77.4878048780488,110.1069322709163347,3346.7666666666666667,6.33068,18.4400461890523,10.62013,157.4000000000000000,3.35237,1.9952500000000000,-19.49321,5989.183004,31.32837,11.11087,3.2170684931506849,3226.1927500000000000,15987.957500000000
2006-01-01,63.1166666666666667,8.08342,2.7750000000000000,7.19804,3.22594410070406,41.4,87.3083333333333333,11777.783333333333,-5.9121462500000003,69.80288,1.79872,66.1666666666666667,4.6083333333333333,77.6878048780488,116.3120717131474104,3411.9750000000000000,-12.59095,18.4966660933602,6.43255,164.7500000000000000,2.28087,2.0090000000000000,-34.86687,5906.163297,10.32784,6.55829,4.9654246575342466,3277.2435000000000000,16433.147500000000
2007-01-01,62.9750000000000000,9.60904,2.5250000000000000,-2.31953,2.85267248150136,40.8,85.5833333333333333,12054.300000000000,-5.0941637499999998,73.33424,1.13353,66.0333333333333333,4.6166666666666667,77.9878048780488,117.7623228346456693,3519.6083333333333333,-25.94398,18.6053319261046,1.51518,172.6583333333333333,2.56412,1.9832500000000000,-9.97487,5996.429314,-2.80773,-1.03461,5.0173150684931507,3335.8565000000000000,16762.445500000000
2008-01-01,62.1833333333333333,-4.79940,4.1333333333333333,0.91930,3.83910029665096,40.8,63.7500000000000000,12244.325000000000,-4.7145527500000001,75.61781,-0.54622,66.0250000000000000,5.8000000000000000,78.0390243902439,103.3906349206349206,3619.9000000000000000,-32.92759,18.8572873201025,-2.92888,189.5916666666666667,-3.46122,1.8967500000000000,341.66485,5803.598894,-16.84148,-7.31000,1.9241803278688525,3420.0865000000000000,16781.484750000000
2009-01-01,59.3416666666666667,-8.71910,5.7333333333333333,-38.30152,-0.355546266299717,40.6,66.2583333333333333,12273.441666666667,-2.6220415000000000,74.42242,-4.32495,65.4000000000000000,9.2833333333333333,78.390243902439,93.6826587301587302,3922.4416666666666667,-38.44444,19.1493047246615,-13.1711,172.9083333333333333,-11.38316,1.7202500000000000,58.57943,5395.847121,10.05250,-22.11603,0.15860273972602739726,3542.7145000000000000,16349.110500000000
2010-01-01,58.4750000000000000,7.60282,5.9250000000000000,26.16887,1.64004344238988,40.0,71.8416666666666667,12505.291666666667,-2.8711715000000001,77.19918,-0.72771,64.7083333333333333,9.6083333333333333,78.5414634146342,87.7816800000000000,3955.4416666666666667,5.68592,19.4146351239545,1.20128,184.7333333333333333,5.55919,1.7445000000000000,-3.41899,5585.184751,23.40816,12.22023,0.17624657534246575342,3539.6542500000000000,16789.750500000000
2011-01-01,58.3750000000000000,11.52188,6.5500000000000000,14.17799,3.15684156862202,40.9,67.3500000000000000,12775.250000000000,-2.9202197500000000,80.49919,1.21610,64.1083333333333333,8.9333333333333333,78.6414634146341,79.6966533864541833,4114.4083333333333333,4.51181,19.8104155083314,6.05426,201.0500000000000000,3.14202,1.6865000000000000,-1.89332,5449.900033,-1.05892,7.71607,0.10150684931506849315,3426.8517500000000000,17052.410500000000
2012-01-01,58.5583333333333333,-0.66231,7.8583333333333333,0.71018,2.06933726526057,40.9,76.5416666666666667,13125.383333333333,-2.5744380000000001,83.12121,1.69390,63.7000000000000000,8.0750000000000000,78.7414634146342,79.8180079681274900,4377.1083333333333333,28.08117,20.3441057348675,8.50706,202.1583333333333333,3.03018,1.6177500000000000,-15.26189,5229.594013,18.33033,12.39801,0.14057377049180327869,3355.9575000000000000,17442.759250000000
2013-01-01,58.6000000000000000,-1.49027,4.9666666666666667,-5.56667,1.46483265562717,40.7,79.2083333333333333,12937.191666666667,-2.0134705000000001,85.68617,1.64282,63.2583333333333333,7.3583333333333333,78.7414634146342,97.5971314741035857,4604.7250000000000000,18.42637,20.8662551736736,5.14283,203.4083333333333333,2.01528,1.5737500000000000,-47.02816,5361.090748,-1.22460,8.26063,0.10734246575342465753,3275.5902500000000000,17812.167000000000
2014-01-01,59.0083333333333333,5.46843,5.4666666666666667,6.56068,1.62222297740827,41.5,84.1250000000000000,13383.675000000000,-2.1009892500000000,89.34451,1.87839,62.8833333333333333,6.1583333333333333,78.8414634146341,105.7398000000000000,4811.2916666666666667,7.76621,21.2753487246214,7.82197,205.3166666666666667,2.99967,1.5460000000000000,-13.41726,5417.285716,4.82389,8.30258,0.08849315068493150685,3247.2627500000000000,18261.714250000000
2015-01-01,59.3333333333333333,-2.23415,5.8500000000000000,1.34509,0.118627135552451,41.2,92.9416666666666667,13908.575000000000,-2.2323912500000001,92.52714,2.07440,62.6583333333333333,5.2750000000000000,78.690243902439,121.0490836653386454,5082.3833333333333333,10.64734,21.5860419772798,5.06939,190.4416666666666667,-1.41091,1.5187500000000000,-1.67516,5267.385812,-5.44036,6.97794,0.13372602739726027397,3313.5737500000000000,18799.622000000000
2016-01-01,59.7333333333333333,5.82862,5.3583333333333333,-1.14135,1.26158320570527,41.1,91.8416666666666667,14172.250000000000,-2.1082109999999999,95.75798,1.78501,62.8000000000000000,4.8750000000000000,78.5390243902439,108.6569322709163347,5358.0500000000000000,6.35494,22.1791970006815,2.94097,185.3750000000000000,-2.14856,1.4625000000000000,21.58988,5179.779041,1.22218,-0.30945,0.39319672131147540984,3378.5082500000000000,19141.672250000000
2017-01-01,60.1250000000000000,4.92881,5.7583333333333333,7.71609,2.1301100036598,41.2,96.7666666666666667,14613.966666666667,-1.8748775000000000,100.0,1.57859,62.8500000000000000,4.3583333333333333,78.5390243902439,112.0985542168674699,5544.5583333333333333,2.34336,22.8700619407421,5.8506,193.5333333333333333,1.32213,1.4427500000000000,17.10788,5143.668483,7.19112,5.77612,1.0029589041095890,3397.1405000000000000,19612.102500000000
2018-01-01,60.4416666666666667,13.41192,6.4333333333333333,9.90997,2.44258329692807,41.4,98.3666666666666667,15143.616666666667,-2.1268155000000000,104.84395,1.55906,62.8833333333333333,3.8916666666666667,78.6390243902439,110.3973895582329317,5616.8666666666666667,3.50028,23.4394842925266,6.86505,201.9500000000000000,3.15658,1.4645000000000000,28.30994,5295.585047,1.11019,7.41439,1.8349315068493151,3464.9995000000000000,20193.895250000000
2019-01-01,60.7833333333333333,6.79481,7.3750000000000000,-2.42214,1.81221007526012,41.5,95.9833333333333333,15608.908333333333,-2.0545500000000000,108.4794,1.34954,63.1000000000000000,3.6750000000000000,78.7878048780488,109.0188353413654618,5795.9250000000000000,3.58241,24.1198200811779,4.45993,199.8416666666666667,-0.70253,1.4525000000000000,17.12455,5159.726035,2.84467,4.50043,2.1572602739726027,3601.3505000000000000,20692.086750000000
2020-01-01,56.7666666666666667,-9.69527,15.2083333333333333,6.04042,1.23358439630638,39.7,81.5416666666666667,16607.466666666667,-2.8221164999999999,106.889,-5.79268,61.7500000000000000,8.0916666666666667,76.9804878048781,106.7754400000000000,6817.8416666666666667,7.90425,24.8576387348813,0.15638,194.3750000000000000,-7.13434,1.21450000000000000000,227.45015,4594.7178,5.28411,-3.70076,0.37224043715846994536,3715.5030000000000000,20234.074000000000
2021-01-01,58.3583333333333333,10.20039,11.1083333333333333,18.70008,4.69785886363742,39.8,77.6166666666666667,17138.716666666667,-3.6735635000000000,120.70874,2.89201,61.6666666666666667,5.3500000000000000,76.3292682926829,109.8428915662650602,7566.9500000000000000,15.15278,25.6290568978407,9.32069,227.3444166666666667,4.39013,1.15025000000000000000,-22.92311,4911.226943,30.04122,12.48278,0.07868493150684931507,3704.7290000000000000,21407.692500000000
2022-01-01,59.9666666666666667,26.30086,3.3250000000000000,9.55771,8.00279982052121,,58.9750000000000000,16117.050000000000,-3.9409765000000000,131.76,4.27645,62.2416666666666667,3.6333333333333333,77.4341463414634,131.4589200000000000,7377.2583333333333333,-3.28712,26.3864987964085,8.83924,264.4810000000000000,3.43681,1.19300000000000000000,-44.95949,,4.78243,12.81696,1.6921917808219178,3670.4405000000000000,21822.036500000000
2023-01-01,60.3166666666666667,30.58255,4.4583333333333333,-9.48578,4.11633838374488,,65.3500000000000000,16783.975000000000,-3.3109912500000001,139.7272,2.31701,62.6250000000000000,3.6250000000000000,,140.5001204819277108,6840.9416666666666667,-8.41387,27.1681604300174,,255.7299166666666667,0.15943,1.3127500000000000,,,-0.20274,1.83423,5.0258630136986301,3819.7270000000000000,22376.906500000000
2024-01-01,.,.,.,.,,,.,.,.,,.,.,.,,.,.,.,,,.,.,.,,,.,.,.,.,.
